Timestamp,mq2,mq3,mq5,mq6,mq8,mq9,mics_Vred,mics_Vnox,mq214
5/9/2024 14:27,479,218,193,555,208,469,170,610,792
5/9/2024 14:27,479,217,194,555,208,469,169,422,792
5/9/2024 14:27,479,217,194,556,209,468,167,419,792
5/9/2024 14:27,479,218,195,556,209,469,168,419,792
5/9/2024 14:27,480,217,194,556,208,469,167,411,793
5/9/2024 14:27,481,217,194,555,209,469,167,411,792
5/9/2024 14:27,482,218,195,556,209,469,169,418,792
5/9/2024 14:27,483,218,195,557,209,469,170,417,792
5/9/2024 14:27,483,219,196,557,211,470,170,416,792
5/9/2024 14:27,485,218,196,558,210,470,170,416,792
5/9/2024 14:27,486,220,197,559,211,471,171,415,792
5/9/2024 14:27,487,219,197,559,210,471,169,414,792
5/9/2024 14:27,490,219,197,559,210,471,170,414,792
5/9/2024 14:28,460,220,199,560,212,472,171,412,792
5/9/2024 14:28,460,220,199,560,212,472,171,412,792
5/9/2024 14:28,461,221,199,560,211,472,169,411,793
5/9/2024 14:28,460,219,198,560,211,471,168,410,792
5/9/2024 14:28,461,220,199,560,211,472,170,409,791
5/9/2024 14:28,460,220,200,561,211,472,171,408,792
5/9/2024 14:28,462,220,201,561,213,473,171,409,792
5/9/2024 14:28,463,220,201,561,212,473,170,410,792
5/9/2024 14:28,465,220,201,561,212,473,170,408,793
5/9/2024 14:28,465,220,201,562,211,473,171,408,792
5/9/2024 14:28,466,220,201,562,211,473,171,408,792
5/9/2024 14:28,466,219,200,561,211,472,168,407,792
5/9/2024 14:28,466,219,201,561,212,472,169,407,792
5/9/2024 14:28,467,219,201,562,211,472,170,407,792
5/9/2024 14:28,467,220,201,562,212,472,169,407,792
5/9/2024 14:28,467,219,201,562,211,472,171,407,792
5/9/2024 14:28,467,220,201,562,211,472,169,407,792
5/9/2024 14:28,466,220,201,562,211,472,169,406,792
5/9/2024 14:28,466,220,201,562,211,472,170,408,792
5/9/2024 14:28,466,220,201,562,212,473,171,407,792
5/9/2024 14:28,465,220,201,562,213,473,170,406,792
5/9/2024 14:28,464,219,200,561,211,473,169,403,792
5/9/2024 14:28,464,220,200,561,211,473,170,404,792
5/9/2024 14:28,464,220,200,561,211,472,170,402,792
5/9/2024 14:28,464,220,200,561,213,473,171,405,792
5/9/2024 14:28,463,219,199,560,212,473,169,400,792
5/9/2024 14:28,463,220,200,560,211,473,170,403,792
5/9/2024 14:28,463,220,200,560,212,473,171,405,793
5/9/2024 14:28,463,221,200,560,212,473,170,405,793
5/9/2024 14:28,463,220,200,560,213,473,171,405,792
5/9/2024 14:28,463,220,200,560,212,473,171,402,792
5/9/2024 14:28,462,220,199,560,212,473,172,402,792
5/9/2024 14:28,462,220,199,560,213,473,170,405,792
5/9/2024 14:28,462,220,200,560,212,473,170,404,792
5/9/2024 14:28,462,220,199,560,212,473,171,405,792
5/9/2024 14:28,462,220,199,560,212,473,171,403,792
5/9/2024 14:28,462,220,199,560,212,473,171,404,792
5/9/2024 14:28,461,220,199,560,212,473,170,403,792
5/9/2024 14:28,461,220,199,560,213,473,170,403,793
5/9/2024 14:28,461,220,199,560,212,473,170,403,792
5/9/2024 14:28,461,220,198,559,211,472,170,403,792
5/9/2024 14:28,461,220,199,560,213,473,169,403,792
5/9/2024 14:28,461,220,199,560,212,473,171,404,792
5/9/2024 14:28,461,221,199,560,213,473,170,403,793
5/9/2024 14:28,460,220,200,560,213,474,171,403,793
5/9/2024 14:28,460,220,199,560,213,474,171,405,793
5/9/2024 14:28,461,220,199,560,212,473,171,404,792
5/9/2024 14:28,460,220,199,560,213,473,170,404,792
5/9/2024 14:28,460,221,199,560,213,473,171,403,793
5/9/2024 14:28,460,221,199,560,213,473,172,403,793
5/9/2024 14:28,460,221,199,560,213,473,172,404,793
5/9/2024 14:28,461,221,199,560,214,473,171,403,793
5/9/2024 14:28,460,220,199,560,212,473,171,402,793
5/9/2024 14:28,460,220,198,559,212,473,171,402,792
5/9/2024 14:28,460,219,198,560,212,473,169,403,792
5/9/2024 14:28,460,220,198,559,212,473,170,402,792
5/9/2024 14:28,460,220,198,560,212,473,170,403,792
5/9/2024 14:28,460,220,198,559,211,473,171,402,792
5/9/2024 14:28,460,220,198,559,212,473,172,401,792
5/9/2024 14:29,460,219,198,559,212,474,170,402,792
5/9/2024 14:29,460,219,198,559,212,473,170,400,793
5/9/2024 14:29,460,220,198,560,213,473,170,402,792
5/9/2024 14:29,460,220,199,559,213,474,170,400,793
5/9/2024 14:29,460,220,198,559,213,473,170,401,793
5/9/2024 14:29,460,220,199,559,213,474,170,400,792
5/9/2024 14:29,460,220,199,560,213,469,172,401,792
5/9/2024 14:29,460,220,199,560,214,469,171,401,793
5/9/2024 14:29,460,219,198,560,213,468,170,394,793
5/9/2024 14:29,460,220,199,559,212,468,170,397,793
5/9/2024 14:29,460,220,199,559,212,469,171,401,793
5/9/2024 14:29,460,219,199,559,212,464,171,401,793
5/9/2024 14:29,460,219,199,560,212,465,170,402,793
5/9/2024 14:29,461,219,199,560,212,465,169,401,793
5/9/2024 14:29,461,219,199,560,212,465,171,402,793
5/9/2024 14:29,461,218,198,561,212,465,169,402,793
5/9/2024 14:29,461,219,199,561,212,465,170,402,793
5/9/2024 14:29,462,220,199,561,212,465,170,401,793
5/9/2024 14:29,462,219,199,561,212,466,169,403,792
5/9/2024 14:29,462,219,199,561,212,467,172,402,792
5/9/2024 14:29,465,224,204,564,219,464,174,402,793
5/9/2024 14:29,465,223,204,564,218,465,173,401,793
5/9/2024 14:29,465,224,204,563,218,465,174,402,793
5/9/2024 14:29,465,223,204,564,218,465,173,401,793
